Date,Tweet,Subjectivity,Polarity,Analysis
09-07-2022,"    I still maintain this didn't warranty a sack, I do suspect Tuchel left on his own accord. But it wasn't always going to be like this.",0.5,0.3,Positive
09-07-2022,  Arsenal will sack Arteta and hire Tuchel to win them titles including the champions league..👍,0.4,0.8,Positive
09-07-2022,"Chelsea Sack Tuchel, Announce Temporary Replacement ",0.0,0.0,Neutral
09-07-2022,"Chelsea Sack Tuchel, Announce Temporary Replacement ",0.0,0.0,Neutral
09-07-2022," It seems Tuchel was brave to say no to Ronaldo at Chelsea and got the sack. 

He saved Chelsea ?",1.0,0.8,Positive
09-07-2022,Tuchel get sack becusee him never sign Ronaldo and Cau him nah play waste man pullisic .It was never really about the previous results,0.12222222222222223,-0.15555555555555556,Negative
09-07-2022,Cb bodoh sack tuchel. Its only September mf,1.0,0.0,Neutral
09-07-2022,"THOMAS TUCHEL DIDN'T LEAVE WHEN THE ABRAHIMOVIC SITUATION WAS GOING ON AND WE SACK HIM JUST LIKE THAT, UNACCEPTABLE",0.0,0.0,Neutral
09-07-2022,"  The season is still young, and most of the teams are struggling to adjust because of the many signings each team made, Chelsea in particular. Am telling u, this Boehly guy is an amateur and needs to know when he can sack a manager. Roman would never have sacked tuchel tbh",0.3966666666666666,0.20333333333333337,Positive
09-07-2022,"Tuchel ‘Totally Shocked’ By Chelsea Sack, ‘Begged Boehly For Second Chance’ ",0.4,-0.35,Negative
09-07-2022," If Chelsea can sack Mourinho, who is Tuchel? They can follow Tuchel anywhere he goes.",0.0,0.0,Neutral
09-07-2022, are you happy now? Dem don sack Tuchel. Lol,0.85,0.8,Positive
09-07-2022," He actually is better but I can’t sack Xavi now he’s been pretty good and he’s a club legend.

I might be willing to sack Xavi and hire Tuchel if there’s a real possibility he’s coaching Real Madrid next seasons. Can’t let that happen",0.4928571428571429,0.3,Positive
09-07-2022,"   abeg go rest oneside.
Tuchel deserves the sack",0.0,0.0,Neutral
09-07-2022,"I honestly feel bad about Tuchel’s sack. 

He is a top guy anyways, he’d get a good job. 

Thank you and all the best, TT.",0.5933333333333333,0.42000000000000004,Positive
09-07-2022,Nah you know what.... Tuchel can hold dat sack. ,0.0,0.0,Neutral
09-07-2022, Pathetic decision backing a manager to sack him right after a new era ? Same chelsea thank you tuchel deutscher maestro 🤍,0.528814935064935,-0.1444805194805195,Negative
09-07-2022,"At first i think, sooner or later, if there is no improvement, Tuchel will be sacked. But of course, i still can’t process how fast the decision to sack Tuchel comes this fast.

Thank you for what you have done with us, you still stick with us even in the bad period! ",0.43999999999999995,-0.04499999999999995,Negative
09-07-2022,"Chelsea sack Thomas Tuchel, but will they come to regret it after big summer spend? ",0.1,0.0,Neutral
09-07-2022," 3 titles. Reached 4 finals
Boehley spent 250 mil on players tuchel wanted only to go and give him the sack 7 days later. American owners are daft",0.275,-0.025,Negative
09-07-2022,"EPL: Tuchel ‘totally shocked’ by Chelsea sack, ‘begged Boehly for second chance’ ",0.4,-0.35,Negative
09-07-2022,Oh boy … | Thomas Tuchel: Chelsea sack manager following Champions League defeat.  FYI  ,0.1,0.0,Neutral
09-07-2022, Why in the world would Chelsea sack tuchel man wtff😭😭😭😭😭😭 absolute shi* club,0.9,0.2,Positive
09-07-2022,Tuchel’s sack is an unexpected blow💔💙…..Thanks Gaffer!💯 ,1.0,0.1,Positive
09-07-2022,"Tuchel's pay-off after Chelsea sack revealed

",0.0,0.0,Neutral
09-07-2022, They didn’t kick Tuchel out based on performance. Performance was a convenient excuse that’s why I think they are doing it now rather than wait cos he could turn around the situation and they won’t be able to sack him but they want him gone for their own project. Maybe long term,0.51875,0.25,Positive
09-07-2022,"Stage 2: anger

WHY DID CHELSEA HAVE TO SACK TUCHEL. HE HAD 60 WINS IN 100 GAMES. IS THAT NOT ENOUGH!!!!",0.3,-0.13333333333333333,Negative
09-07-2022,  Disgraceful to sack tuchel,0.0,0.0,Neutral
09-07-2022,So Tuchel got the sack before Lampard and rodgers .:..,0.0,0.0,Neutral
09-07-2022,  Then why didn’t Boehly go for Ronaldo anyway if he knew he was going to sack Tuchel eventually? 🤔,0.0,0.0,Neutral
09-07-2022," Looks like obvious, seems they didn't clear Tuchel because of his recent history at the club and how it would have upset fans if they sack him",0.37777777777777777,0.03333333333333334,Positive
09-07-2022,  sack Tuchel.,0.0,0.0,Neutral
09-07-2022,  OI YOU FAT BOLD C WHY DID U SACK TUCHEL,0.6666666666666666,0.3333333333333333,Positive
09-07-2022," which is why we needed to sack him. I love thomas Tuchel, but lets be honest, when a manager loses control of his dressing room, not one of them has survived, regardless of what level the team plays in.",0.5333333333333333,0.26666666666666666,Positive
09-07-2022,"I’m out of words, Chelsea shouldn’t sack Tuchel",0.0,0.0,Neutral
09-07-2022,_  This tells you in some way that Todd had already planned Tuchel's sack ,0.0,0.0,Neutral
09-07-2022, I don't like most of the decisions Tuchel took in the last 6 months.  But I think it's silly to trust his judgement to spend all that money and then sack him in the first week of september.,0.44375,0.0625,Positive
09-07-2022,  Why did you sack Tuchel?????,0.0,0.0,Neutral
09-07-2022,", can you sign Tuchel and sack him again 😂 ",0.0,0.0,Neutral
09-07-2022,"Why would Chelsea sack Tuchel in September literally just after letting him spend almost £300m in one transfer window, washed club",0.0,0.0,Neutral
09-07-2022,Tuchel did not deserve a sack to be honest. If this was in December okay but right now it’s just crazy,0.7089285714285714,0.19642857142857142,Positive
09-07-2022,"Wether Tuchel deserves the sack or not I don't know...
But we have played one the most horrible football under him,backpassing n vibes 

Gracias Tuchel,no hard feelings it's a Chelsea ting",0.6805555555555555,-0.2638888888888889,Negative
09-07-2022,"   I’m with you, I hate that we can’t stay loyal to a manager that wants to be here. But somehow we manage to stay successful. So it’s hard as a chelsea fan to argue it. But spending £300 mill on a team tuchel wants, to then sack him is ridiculous",0.6321428571428571,0.008333333333333328,Positive
09-07-2022, Tuchel hatte ihn da so am Sack,0.0,0.0,Neutral
09-07-2022,  I want hear from tuchel himself cause this is bs. Giving a manager this much money and then deciding to sack him doesn’t sit right with me,0.3678571428571429,0.24285714285714285,Positive
09-07-2022,If grahampotter does leave BHAFC put   Bruno in charge until Jan when CFC will undoubtedly sack him for only scoring 3 away at Liverpool or some such nonsense Tuchel  ,0.75,0.0,Neutral
09-07-2022,"  Uhmmm for this Tuchel matter ehn, I don’t even know what to say.. why sack the man, it hasn’t gotten to that point really.. 🤦🏻‍♀️",0.2,0.2,Positive
09-07-2022,"   I completely agree, you don’t get rid of the rest of old regime and Keep just Tuchel. The loss of dressing room did it. I believe it was to early for the sack wold have given him more time but  we’ve played absolutely shocking we can’t score goals. It’s writing on the wall",0.4800000000000001,-0.039999999999999994,Negative
09-07-2022,Absolutely agreed. Tuchel was going through tough time but he would eventually turn it around but they just sack him ,0.8666666666666667,-0.09444444444444444,Negative
09-07-2022,Tuchel getting sacked makes zero sense to me. Why would you spend all summer buying the players he wanted to then sack him immediately ? Very bizarre,0.78,0.52,Positive
09-07-2022,"After Tuchel's sack, this is the second terrible thing I read today. ",0.5,-0.5,Negative
09-07-2022,Nigerian fans react as Chelsea Sack head Coach Thomas Tuchel ,0.0,0.0,Neutral
09-07-2022,UPDATED: Chelsea Sack Manager Tuchel ,0.0,0.0,Neutral
09-07-2022," _ Chelsea spent nearly 300 million for Tuchel this summer only to sack him weeks later. Terrible, terrible decision imo.",0.5833333333333334,-0.3333333333333333,Negative
09-07-2022,Chelsea sack manager Tuchel after disappointing start to the season ,0.7,-0.6,Negative
09-07-2022,Chelsea sack manager Tuchel after disappointing start to the season ,0.7,-0.6,Negative
09-07-2022," Chelsea new owner is a mad man hw can u sack a coach like Thomas tuchel we know things are nt goin well wit de club bt u have to give him chance till January after 6 games u just sack him
U want to bring in average coach like pochettino to replace almighty double TT in Chelsea 😡",0.4636363636363636,-0.15965909090909092,Negative
09-07-2022,"so if Todd Boehly didn't want Thomas Tuchel from the start, why didn't he sack him when the season ended?

Why let Tuchel bring in more expensive players for his system?",0.6,0.0,Neutral
09-07-2022,This Tuchel sack na nonsense sha,0.0,0.0,Neutral
09-07-2022, Why did you sack Tuchel? We want explanation,0.0,0.0,Neutral
09-07-2022,"Chelsea couldn't possible sack Tuchel cos Chelsea haven't played well this season.

It has/had to be off the field issues with the new owner.

Nothing else makes sense.",0.7272727272727273,0.06818181818181818,Positive
09-07-2022,  _ Your team sacked Ragnick because he was not doing well and you were happy and now it's bad for chelsea to sack Tuchel?,0.8333333333333333,0.0500000000000001,Positive
09-07-2022,"I think  and co want to run Chelsea like how PSG did. They want a manager they can control and manipulate. If you don't buy their ideals, you'll be sacked. Bcos there are no footballing reasons why they have to sack Thomas Tuchel. We're doomed 😢",0.0,0.0,Neutral
09-07-2022, Is it wrong to sack Tuchel? Yes but it was inevitable as the new regime is literally trying to clear out most of things left by the old regime,0.49112554112554113,0.04805194805194806,Positive
09-07-2022,  MOUNT ? HE THE ONE SHOULD BE SACK not tuchel .,0.0,0.0,Neutral
09-07-2022,"Honestly disgusting how they could sack tuchel, won the champions league with a team that where the underdogs, it’s like sacking klopp because he’s had a bad season, gonna be the same old Chelsea, sacking a manager after 2 seasons smh cfc chelsea",0.4979166666666666,-0.3999999999999999,Negative
09-07-2022, James una done succeed with una plan after playing rubbish so dat Tuchel go collect sack letter abi. Una try ,0.0,0.0,Neutral
09-07-2022,"    We always progress after evry sack , u can’t debate dat if truly u are a Chelsea fan , Tuchel sack pain all of us , but we saw it coming , he has don his best let’s hope for better days , Chelsea football was becoming too boring , I ficking dozz off man",0.6625000000000001,0.2375,Positive
09-07-2022," ""Its part of a wider summer of strategic change""......why would you spend over £270m on players who fit Tuchel's system only then to sack him 6 games in...poor ownership and bewildering leadership.",0.7,0.2,Positive
09-07-2022,Just too cruel Chelsea. Absolutely idiotic . He gave you much success. Now it was your time to support tuchel. Horrendous. As long as coach wins he is there and as sometime he losses you sack him. I hope no one ever becomes Chelsea coach ,0.4866666666666667,-0.2233333333333333,Negative
09-07-2022,You can't say No to Ronaldo  and play this garbage football... Todd Boehly did everything right to sack that  German fraud Tuchel.. Believing Ralf Rangnick who self hasn't won a game without Ronaldo in Man United was a mistake that lead to Tuchel sacking jobless..,0.3119047619047619,-0.038095238095238106,Negative
09-07-2022, were u ever that bad to sack a manager like tuchel,0.6666666666666666,-0.6999999999999998,Negative
09-07-2022,I deeply believe Boehly wanted to sack Tuchel from the get go but waited for the right moment. Bad results sped up the process.,0.5341269841269841,-0.13809523809523805,Negative
09-07-2022,The team is winning every player love xavi they came to us bc of xavi the players he got all playing good why just why should sack him and appoint tuchel one responsible reason is all I’m asking for ONE ,0.625,0.475,Positive
09-07-2022, deffo a SERIOUS fallout behind the scenes. The sack was planned before yet the other day he was all in for Auba FOR Tuchel. Something happened,0.5805555555555556,-0.28611111111111115,Negative
09-07-2022,"_ The main thing here is we are chelsea. We sack managers that lose. That simple. Tuchel’s a legend but as a fan i wont sit here and ponder on it as I know at the end of the day i’m just a fan. Reputation,situation , who cares, its over.",0.34523809523809523,0.08333333333333333,Positive
09-07-2022,Am not happy we sack Tuchel but am happy we sack him 😩😩😩😩 ,1.0,0.2,Positive
09-07-2022,"Genuinely dont think Chelsea are getting top 4 just doesn't seem likely tbh.
Why they sacked Tuchel i dont know, just seems like a panic sacking to me, Especially after they backed him this summer letting him sign 300 million worth of players and to just sack him after 6 games. ",0.62,0.24,Positive
09-07-2022,  If player's played well we should not have to see this sack day even player's are responsible for losses not only manager if tuchel taken the right tactics and formation of right playing style of the player's he might be with us,0.6553571428571429,0.19285714285714284,Positive
09-07-2022,But that Ancelotti Sack pain me that year sha. The way Tuchel own Dey pain people now. 😂😂😂😂,1.0,0.6,Positive
09-07-2022,Plis and plis Tuchel had the sack coming.,0.0,0.0,Neutral
09-07-2022,Chelsea has finally sack tuchel hmmm it is well🤣😂,1.0,0.0,Neutral
09-07-2022, The only player who didn’t have a hand in Tuchel sack,1.0,0.0,Neutral
09-07-2022,"    His not de first either , an from start I knew he was gaining on lampards hard work , Chelsea is not a patient club ,if u wining day wunt sack you , how meny home grown has Tuchel promoted ? His not dat good I wuld tell you his not de first to lift a champions league , de Matteo",0.45208333333333334,0.2270833333333333,Positive
09-07-2022,"Chelsea sack Tuchel but will they come to regret it? (

12:01 PM ETGab MarcottiSenior Writer, ESPN FC

Add your highlights:

 RealMadrid",0.0,0.0,Neutral
09-07-2022,"Y’all need to chill, it’s not about which players posted about the sack first. They are all as shocked as the fans and are dealing with it differently. Some have probably even spoken to Tuchel directly.",0.5333333333333333,-0.0875,Negative
09-07-2022,I can’t believe it . So so terrible. A manager has to be given time. Especially a caliber of tuchel. You can’t simply sack him. Granted you were not having good games but it’s not like he was having nightmares. Too cruel ,0.7914285714285715,-0.26,Negative
09-07-2022, Have never felt this terrible as a Chelsea fan. So unfair to sack Tuchel in this manner,1.0,-0.75,Negative
09-07-2022,Poor from Boehly to sack Tuchel,0.6,-0.4,Negative
09-07-2022,Todd Boehly arrives at Chelsea HQ for crunch talks with players after Thomas Tuchel sack ,0.0,0.0,Neutral
09-07-2022, Tuchel was sack sorry for that,1.0,-0.5,Negative
09-07-2022,"Chelsea’s ‘CRAZY’ decision to sack Thomas Tuchel ‘does not make sense’, says Jamie Carragher ",0.9,-0.6,Negative
09-07-2022,"Chelsea fans shouldn't act like they didn't see the sack coming,we all complained about recent forms, vent our opinions online, tuchel didn't even make it look easy with his words, saying the team are not doing well after spending more 250m pounds on transfer,the main thing here",0.42333333333333334,0.15999999999999998,Positive
09-07-2022,  If I’m juve sack allegri today get tuchel before someone else does save your season,0.0,0.0,Neutral
09-07-2022, don’t turn our club into a downward spin… why sack Tuchel? ,0.0,0.0,Neutral
09-07-2022,Chelsea fans really are devestated with the decision to sack Tuchel. Boehly huh,0.2,0.2,Positive
09-07-2022,  If player's played well tuchel will be there with us he was so opened that he has taken the blame no player was responsible playing that cost us manager sack,0.55,0.2,Positive
09-07-2022,"   No I’m not but he took over a rudderless ship, there was already something not right there before he got there hence Tuchel getting the sack",0.5357142857142857,-0.14285714285714285,Negative
09-07-2022," Sounds like exactly that! Ruthless from the new owners. Can't get over, gave Tuchel £250m to buy the exact players he wanted. Only to sack him! ",0.5909090909090909,-0.060227272727272727,Negative
09-07-2022,nah you’re taking the piss bro i KNEWWWWW this trumpie would be far too pleased he got tuchel the sack ,1.0,0.3,Positive
09-07-2022,"  I'll always be grateful to Tuchel for what he did in such a short period of time.
But To differ from most of you am actually pleased with the decision to sack him.",0.575,0.25,Positive
09-07-2022,Really not happy that Tuchel has gone. Even after all the criticisms I never wanted him to get the sack. He is an exemplary manager and a man of honour. But I guess Boehly really didn't want anything to do with the previous era. It is what it is I guess.,0.45555555555555555,-0.12222222222222223,Negative
09-07-2022,"Really unfair to sack Tuchel like that...
Man everybody's runnin' out of patience real quick these days...",0.875,0.0,Neutral
09-07-2022,Still pinning Tuchel’s sack on Ronaldo? I’m surprised they are not pinning Russia/Ukraine on him right now,0.7178571428571429,0.19285714285714284,Positive
09-07-2022,  Sack allegri today get tuchel save your season,0.0,0.0,Neutral
09-07-2022,"My submission on Tuchel's sack:

The downward spiral already from last season when the previous admin didn't match Tuchel ambition with a quality replacement for Chilwell when he got injured. The UCL win was a pure tactical genius and less of players brilliance....",0.24,0.13619047619047622,Positive
09-07-2022,To be fair I’d rather us sack tuchel too early than too late,0.6,0.16666666666666666,Positive
09-07-2022," Y'all crying blood over d sack of Tuchel, what's all d fuss for? 
The club has got new owners with their own philosophy.
When Abramovich took over at Chelsea, Cladio Reineri was sacked for Mourinho,  so what's d problem sacking Tuchel?",0.6848484848484849,0.1787878787878788,Positive
09-07-2022,"EPL: Tuchel ‘totally shocked’ by Chelsea sack, ‘begged Boehly for second chance’ ",0.4,-0.35,Negative
09-07-2022,What is even the point of keeping the transfer window open AFTER the season starts? It just unsettles teams  hinders a very important phase in the new season. Much of the summer for Tuchel went in scouting players  he got the sack just a week after the window closed.,0.450909090909091,0.15127272727272728,Positive
09-07-2022," Yep it’s so obvious, if he wanted Tuchel long term he wouldn’t sack him after 6 league games lmao",0.6333333333333333,0.18333333333333332,Positive
09-07-2022,"BREAKING: Like Tuchel, RB Leipzig Sack Coach Tedesco – ASUUstrike ",0.0,0.0,Neutral
09-07-2022, I wish we can sack Boehly  and bring  Tuchel  back.,0.0,0.0,Neutral
09-07-2022," The sack to me was just an urge to follow Roman Abramovich's leadership style.
It doesn't make any sense to sack Tuchel at this time. 
Rudiger, Lukaku, Alonso, Barkley,Werner  Christensen left and new players were signed. They need time to gel 🤦🏿",0.22727272727272727,0.06818181818181818,Positive
09-07-2022, Don't sack Tuchel and employ who Tuchel is far more better. Go for Zidane or Jose Enrique.,0.6666666666666666,0.3666666666666667,Positive
09-07-2022,bold decision to sack tuchel icl,0.6666666666666666,0.3333333333333333,Positive
09-07-2022, He has a hand in tuchel sack 😂😂😂👍,0.0,0.0,Neutral
09-07-2022, Chelsea sack Tuchel but will they come to regret it?  Football ,0.0,0.0,Neutral
09-07-2022," I doubt Tuchel sack had anything to do with performance. The new owner just wanted someone that would do their bidding. Chelsea new owner wanted Ronaldo, Tuchel said no. Guess the guy felt Tuchel was becoming too difficult.",0.6897727272727273,0.055681818181818166,Positive
09-07-2022,"Chelsea's 'CRAZY' decision to sack Thomas Tuchel 'does not make sense', says Jamie Carragher ",0.9,-0.6,Negative
09-07-2022,"I think Boehly just really wanted HIS guy and was looking for the first chance to sack Tuchel, everything about his ownership of the Dodgers suggests he's a long-term team builder ",0.26666666666666666,0.225,Positive
09-07-2022,Boehly listened to social media and sacked Tuchel. 60% win and just 16 losses with a UCL should not lead to someone's sack ,0.23333333333333334,0.4166666666666667,Positive
09-07-2022,"You can't preach consistency and build a winning culture after you sack your manager who brought you actual hardware including a Champion's League trophy after 100 matches SMH.
ChelseaFC Chelsea CFC Tuchel ",0.425,0.25,Positive
09-07-2022,Inter will sack inzaghi and bring tuchel. I can feel it.,0.0,0.0,Neutral
09-07-2022,Chelsea sack Tuchel but will they come to regret it?  ,0.0,0.0,Neutral
09-07-2022,"🔊 LIVE NOW 🔊

Tune in 👇
",0.5,0.13636363636363635,Positive
09-07-2022,"🔊 LIVE NOW 🔊

All the fallout from Thomas Tuchel’s sacking with ⁦⁩ and ⁦⁩.

Listen here ⤵️

TelegraphFootball ",0.5,0.13636363636363635,Positive
09-07-2022, Plan wouldn’t have been to sack Tuchel all along. You can have contingencies for untenable situations (not saying this was one). I’d say it’s more a sign of good forward planning to have a candidate in place so early doors,0.46666666666666673,0.43333333333333335,Positive
09-07-2022,"🚨 JUST IN: close sources to the Chelsea camp say this was what actually led to Todd Boehly giving Thomas Tuchel the sack… 

Thomas Tuchel dared the New Chelsea Owner and called his bluff

Chelsea Tuchel UCL ",0.2772727272727273,0.06818181818181818,Positive
09-07-2022,"Back tuchel in transfer market and let him sign players he wanted 

Sack him after a few poor results

Make it make sense….",0.2333333333333333,-0.20000000000000004,Negative
09-07-2022,"[PREMIER LEAGUE] Chelsea sack the manager, Thomas Tuchel! ",0.0,0.0,Neutral
09-07-2022,ConnCFC Need some clarity. Why invest in Tuchel’s vision if you were going to sack him.,0.0,0.0,Neutral
09-07-2022," This is then, indeed, a plan to sack Thomas tuchel, with toed boehly",0.0,0.0,Neutral
09-07-2022,"Anytime Manchester united sacks their current coach, just know they'll go for Thomas Tuchel.. it's in their blood.",0.4,0.0,Neutral
09-07-2022,Nak nangis siot tuchel kena sack,0.0,0.0,Neutral
09-07-2022," There's more to this sack. We have a distressed dressing room. Check out the sudden departures of players from last season. Some players like Ziyech, Pulisic many more were eager to leave. Tuchel seemed helpless recently.",0.38611111111111107,0.25,Positive
09-07-2022, Tuchel cost his sack,0.0,0.0,Neutral
09-07-2022,"Board Chelsea lembik, result baru buruk sikit dah sack. Takde chance langsung mat, hadap lah result bodo sikit. Kalah satu game tak mustahil lah boleh masuk final. Manager baru, structure baru pulak nanti. Sampai kesudah nak cari pengganti Tuchel pulak nanti. Rugi",0.7,-0.2,Negative
09-07-2022," Feel bad for Tuchel ,stuck with Chelsea during the worst times and the first time we had bad worrying form they sack him??
From the look of things it appears once again players downed tools,too much player power",0.5733333333333334,-0.3899999999999999,Negative
09-07-2022,"In as much as I love to see Chelsea go down, I feel sad for Thomas Tuchel. The decision to sack him is too early.",0.5472222222222222,-0.013888888888888888,Negative
09-07-2022, Need some clarity. Why invest in Tuchel’s vision if you were going to sack him.,0.0,0.0,Neutral
09-07-2022,A very bad call by the new owners. Tuchel went through everything for Chelsea FC during the most difficult moment of this club only to get sack just like that. It's so unfair ,0.8035353535353535,-0.21227272727272725,Negative
09-07-2022,Atleti should sack Simeone and hire Tuchel.,0.0,0.0,Neutral
09-07-2022,"Joke apart eh.. Them no suppose sack Thomas Tuchel … this man have the best record at least give me a chance,  you bad 😔 

Fashola / Rangnick / potable ",0.45555555555555555,3.700743415417188e-17,Positive
09-07-2022,"Chelsea's 'CRAZY' decision to sack Thomas Tuchel 'does not make sense', says Jamie Carragher ",0.9,-0.6,Negative
09-07-2022,"Chelsea's 'CRAZY' decision to sack Thomas Tuchel 'does not make sense', says Jamie Carragher ",0.9,-0.6,Negative
09-07-2022,Todd Boehly arrives at Chelsea HQ for crunch talks with players after Thomas Tuchel sack  via ,0.0,0.0,Neutral
09-07-2022,Everyone saw that Tuchel sack coming but not this soon.,0.0,0.0,Neutral
09-07-2022,Just want to see something. Did Tuchel deserve the sack? so more Chelsea fans see this.,0.5,0.5,Positive
09-07-2022, Chelsea sack Tuchel but will they come to regret it?  Football ⚽️ ,0.0,0.0,Neutral
09-07-2022,This is crazy. We almost got rid of that old man. Herh them for sack Tuchel twice ,0.55,-0.25,Negative
09-07-2022,,0.0,0.0,Neutral
09-07-2022, Why would todd boehly give tuchel aubameyang on deadline day. A player who tuchel wanted and worked with before just to sack him? Clearly at that time he is on board with the manager surely. Otherwise why would you give him a player on stupid wages just to get rid of him.🤯,0.7574074074074074,-0.06666666666666665,Negative
09-07-2022,"They have the highest net spend of any club and they sack their manager while in 6th, ahead of liverpool and 5 points off top.

Frank De Boer was sacked after losing his first 7 games if I remember right and he had no experience before hand - Tuchel has won a UCL for them 😂",0.34226190476190477,0.2589285714285714,Positive
09-07-2022,"Had my reservations about him before the takeover…

Job done so far: 

signings, 6/10 for me have lacked a plan/direction. 

Eg Cucurella / Zakaria / Auba 

Decision to sack Tuchel has put him further down in my estimations. 

Unsure of him right now and our direction.",0.5811507936507937,0.05753968253968253,Positive
09-07-2022,,0.0,0.0,Neutral
09-07-2022," One season wonder and players support and then what next? Will he eclipse the support players had for Tuchel?

I am waiting for the season wonders and sudden dip leading to another sack. The cycle continues",0.25,0.0,Neutral
09-07-2022,"It is actually very ironic that Todd boehly is talking about starting a new era at Chelsea and then he goes ahead to sack Thomas Tuchel for not wanting old head like Ronaldo

Unbelievably ironic",0.530909090909091,0.13927272727272727,Positive
09-07-2022,Chelsea sack head coach Thomas Tuchel after Champions League defeat ,0.0,0.0,Neutral
09-07-2022,Abe Man U fan and I hate Chelsea but this is too much. How can you sack Tuchel just like that? Todd Boehly no try kraaa.,0.55,-0.30000000000000004,Negative
09-07-2022,"Chelsea gives Thomas Tuchel the sack
",0.0,0.0,Neutral
09-07-2022,Yeah we can see even players weren't happy with the decision to sack tuchel not those anyway show me mounts face ,1.0,0.8,Positive
09-07-2022,"Chelsea sack Thomas Tuchel

READ | 

SportsCenter ",0.0,0.0,Neutral
09-07-2022,"£58M for Cucurella
£34M for Koulibaly
£51M for Sterling
£11M for Aubameyang
£72M for  Fofana
£3M loan + £28M buy option for Denis Zakaria

Chelsea spent over £200M on transfers only to sack Thomas Țuchel 1 week after the transfer window closed...👀

UCL  ChampionsLeague ",0.55,-0.05,Negative
09-07-2022, Tuchel's sack isn't just down to mix resultsnot abrupt. I think it's more of a system change. His sack letter was penciled since Peter Chech and the other lady left. The new  board only bided time before sacking Tuchel to see if he would fit into the new structure.,0.4969977553310886,0.08524130190796858,Positive
09-07-2022,"EPL: Tuchel ‘totally shocked’ by Chelsea sack, ‘begged Boehly for second chance’: Thomas Tuchel was left “totally shocked” by Chelsea’s decision to sack him on Wednesday. The German was fired in a brutal 10-minute phone call in which he begged to be… ",0.43333333333333335,-0.37916666666666665,Negative
09-07-2022,"😂 Couldn’t have even see this Tuchel sack coming and Brendan Rodgers, Lampard and Gerrard didn’t get the boot. This has got to be a show and reminder of power.",0.0,0.0,Neutral
09-07-2022,Why did they sack tuchel 😭😭😭😭,0.0,0.0,Neutral
09-07-2022,"   Gave Tuchel millions to spend on players , then he sacks him. Bonkers",0.0,0.0,Neutral
09-07-2022," Remember how we were all sad when Roman left, then smiled afterwards? 

Well, it's Deja Vu again. Chelsea will be fine. Tuchel's sack might be a blessing in disguise. 
Regardless Thomas Tuchel Shelby will be dearly missed.💔",0.425,0.12916666666666665,Positive
09-07-2022," Saw a report earlier tht said the row between Boehly and Tuchel started when they had different opinions on CR arrival, so ig at the end Boehly was just looking for a reason to sack Thomas after that incident, though it was really stupid to spend 300 millions on signings without",0.7000000000000001,-0.26666666666666666,Negative
09-07-2022,I just don't get how we live in a world where today Chelsea sack Tuchel yet F1's Ferrari still haven't sacked Binotto,0.5,0.13636363636363635,Positive
09-07-2022,"EPL: Tuchel ‘totally shocked’ by Chelsea sack, ‘begged Boehly for second chance’ ",0.4,-0.35,Negative
09-07-2022,"If you're Newcastle, do you sack Howe and go for Tuchel? And if you're Tuchel, do you go to Newcastle?",0.0,0.0,Neutral
09-07-2022,"Never expected Chelsea to sack Thomas Tuchel this time of the season.

Unbelievable!!!",0.7,-0.219140625,Negative
09-07-2022,"Good bye Thomas Tuchel, Good bye Roman Abrahimovic,,,, You two remind the best,,  Chelsea fans will never forget And you two will always be in our hearts 🔵🔵,,,,, make I sack my self from Chelsea small before their matter go give person High BP🙇 ",0.4880000000000001,0.462,Positive
09-07-2022," Like seriously, the whole thing doesn't make sense. If they want to sack him why giving him the players he asked for? Now you're bring in a new manager to work with the players they never signed?. Chelsea new owners get Tuchel sacking wrong.",0.5751515151515152,-0.07212121212121211,Negative
09-07-2022," The dressing control is already lost. Hence, the sack is in order. Tuchel ain't a bad manager thou.",0.6666666666666666,-0.6999999999999998,Negative
09-07-2022,"We’re moving from that model. 

I feel what compounded the motive to Tuchel’s sack was his inability to inspire the players whenever we concede ",0.0,0.0,Neutral
09-07-2022,First They Sack Tuchel Now They Want This Guy 🤦🏽‍♂️ ,0.3333333333333333,0.25,Positive
09-07-2022,Was there a players' rebellion against Thomas Tuchel? I can't see any other reason why Chelsea would sack him.,0.375,-0.125,Negative
09-07-2022,"Lmao chelsea did tuchel dirty.
Never deserved the sack. Y’all ungrateful fucks won the CL a couple of seasons ago with this man in charge for half a season.",0.6555555555555556,-0.05555555555555555,Negative
09-07-2022,Chelsea sack Tuchel but will they come to regret it?   ▶️  Bitcoin Sportsbook,0.0,0.0,Neutral
09-07-2022,What Erik Ten Hag Said About Thomas Tuchel’s Sack ,0.0,0.0,Neutral
09-07-2022, And that’s why Tuchel is struggling and inevitably got the sack,1.0,0.0,Neutral
09-07-2022,"Eyya so that time Tuchel was dancing about in Zagreb's stadium, they had already resolved to sack him 😢💔",0.0,0.0,Neutral
09-07-2022,"Thomas Tuchel took charge of 100 games, in his first 50, kept 31 clean sheets, however in his second 50, just 18👇🏿

Fair to sack him or not fair? 🤔

MonieMoves Moniebet ",0.5666666666666667,0.19333333333333333,Positive
09-07-2022, It's the decision of the owner about why he has taken decision about sack tuchel but why is the cause might be of results and lack of communication with player's and owners player's didn't play up to the mark of tuchel success,0.0,0.3,Positive
09-07-2022,"I don't know why but i'm really hurt about the decision to sack Thomas Tuchel. I've never felt this way for any manager we have sacked in the past, not even Mourinho🤦",0.225,-0.024999999999999994,Negative
