,Date,User,Tweet
1169,2022-09-07 18:58:17+00:00,eptv11,"Chelsea sacks coach Thomas Tuchel after Champions League defeat #PVCs #baba #davido #iPhone14Pro 

https://t.co/cehhGFyiJj"
1170,2022-09-07 18:57:51+00:00,Wil96924952Paul,@Hilmani99 @Croms_Corner @Brinzth @whyclicking @ConnCFC Be it with conte mourinho ancelotti and now tuchel im not saying back the manager no matter what im saying dont sack the manager after a few bad games
1171,2022-09-07 18:57:49+00:00,MattyBlues1,Matt Law confirms it was long time coming and the management was going to sack him regardless of the results in the Champions league. Looks like there were issues right from the pre season in the US between Todd and Tuchel.
1172,2022-09-07 18:57:45+00:00,CoffieEric11,Efo Fana do aa make dem sack Tuchel
1173,2022-09-07 18:57:29+00:00,Rolexz4,@FREDERICK_SPARS So secof this he sack tuchel smh
1174,2022-09-07 18:57:22+00:00,manlikedco,The first photo of Tuchel after the sack gonna leave a mark
1175,2022-09-07 18:57:22+00:00,SportsMwalimu,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL

“Škriniar is key player and we will do our best to keep him — it’s also up to the player whether he wants to sign a new deal or not, we are optimistic https://t.co/tJJwJIHqKX"
1176,2022-09-07 18:57:11+00:00,HowoWar,Thomas Tuchel surprised Chelsea with a sack he didn’t see coming https://t.co/paeRaVXF1U
1177,2022-09-07 18:57:06+00:00,bellobabs,People actually taking this Tuchel sack as if it's not Chelsea anymore. Come on! Y'all should be used to the club sacking managers by now naa. It seems many thought things would be different under Boehly
1178,2022-09-07 18:55:48+00:00,SplitJones,"Replacing Tuchel with this chap is disappointing.

His sack no longer justified. https://t.co/HXB13dleVz"
1179,2022-09-07 18:55:31+00:00,Jaralite1,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 

“Škriniar is key player and we will do our best to keep him — it’s also up to the player whether he wants to sign new deal or not, we are optimistic”."
1180,2022-09-07 18:55:19+00:00,_sumeiyah,Why did Chelsea sack Tuchel 😭😭😂😂😂
1181,2022-09-07 18:55:17+00:00,CFC__George,"Still can’t get my head around why they didn’t just get rid of Tuchel when they first took over the club if they were gonna get rid anyway. Why let him spend all this money and bring his players in just to then sack him after a few weeks of bad results, I hope I’m proved wrong 🫠"
1182,2022-09-07 18:55:16+00:00,fergiesperch,@CFCDaily Theyve got their own woodward and joel glazer lol. How can you have that summer window then plan to sack a manager a few days later 🤦‍♂️ tuchel deserves better
1183,2022-09-07 18:54:55+00:00,ni_kejii,"@DesignsYemi I have been offline since yesterday because of that loss. Came back from work and I decided to see what 200 are saying about our loss only to see ""Chelsea sacks Thomas Tuchel"". Wtf man"
1184,2022-09-07 18:54:47+00:00,CFCJaack,@Ace12Adam 100%. The decision to sack Tuchel must have been made weeks ago. Still don’t understand why we bought Auba tho with Tuchel being sacked🤔
1185,2022-09-07 18:54:36+00:00,Joewy100,"@frankedoho Oga frank you have time to be explaining to some of these fans oo, the sack is better now with d way we've been playing we don't know where we wud be in December. Painful yes, but spot on yes! Tuchel couldn't motivate his own players. Shocking"
1186,2022-09-07 18:54:35+00:00,Mozyice,@Mr_Pintoooo @iamyourspec @FabrizioRomano But diz players go still fuk up sooner or later … chelsea go Stil sack diz one ☝️ tuchel matter pain me I can’t lie
1187,2022-09-07 18:54:31+00:00,JarkJ1,@msandesh954 @IsaMubii I could believe this not because i am CR7 fan but because he has no reason to sac Tuchel his performance is not yet too bad to be sack like this
1188,2022-09-07 18:54:30+00:00,AlabaMath,"@cfbayern @sportingking365 @Cristiano @BILD_Sport I’m not supporting Chelsea management for sacking tuchel but truth be told ‘ he really deserve the sack he got . Seeing the way Chelsea attack these days and the way tuchel does his subs during matches eehn🥴. He deserve it, he should go and enjoy his £millions benefit he got."
1189,2022-09-07 18:53:56+00:00,syed230183,@King__Danny Tuchel sack came out of nowhere and is a crazy one. #cfc
1190,2022-09-07 18:53:24+00:00,anotherebuka,I feel like Tuchel's sack is totally unnecessary as at this time.
1191,2022-09-07 18:52:57+00:00,Samwell_Tally,"Today has been a very sad day as a Chelsea fan, hearing the news of the sack of Thomas Tuchel was heartbreaking, never saw that coming, all the best coach, thanks for all the amazing moments, especially in Lisbon 2021. Goodluck in your future endeavours. https://t.co/zqMmpS3rKg"
1192,2022-09-07 18:52:54+00:00,capo2k_,"Should've given Tuchel until the World Cup at least, something must've happened this week behind curtains cos deadline day Auba doesn't make sense if the sack was 'pre-planned',,"
1193,2022-09-07 18:52:54+00:00,Tomapapa,"Todd Boehly sacks Tuchel.

Roman Abramovich be like: https://t.co/D6G9wclm0J"
1194,2022-09-07 18:52:52+00:00,Guardi4nnn,@CFCDaily All these fans saying should have given him time you guys are lucky that your owners saved your season look what happened at manu when ole was sacked so late it they are not even in top 4 tuchel lost the dressing room sack was coming
1195,2022-09-07 18:52:14+00:00,iamKristil,"I'm suspecting Todd Boehly didn't sack Tuchel.... Rather he left on his own.

Those boys don show am sheygey!!! Baba couldn't take it anymore"
1196,2022-09-07 18:52:10+00:00,ETTC19,"Sacking Thomas Tuchel has to be one of the DUMBEST things I've seen in football, and I've seen Chelsea do plenty of dumb things. This might be worst than sacking Ancelotti. How can you back a manager with 270m pounds and then sack him a few days after the transfer window closes?"
1197,2022-09-07 18:51:56+00:00,Seanmul31636750,@hvemerS @isoquince I think you guys are completely ignoring they want their own man so I highly doubt they would sack him like tuchel as they didn’t hire tuchel
1198,2022-09-07 18:51:43+00:00,Fernand47457803,@FabrizioRomano Like what thy fu!k will Chelsea sack TUCHEL and sign coach that haven’t coach UCL before 😏😏
1199,2022-09-07 18:51:05+00:00,HOWARD30148315,"https://t.co/ryPzdD4VK3
Chelsea sack head coach Thomas Tuchel https://t.co/0rq2tdjj7S"
1200,2022-09-07 18:51:04+00:00,LegalDeskNgeria,"Chelsea sack Tuchel, announce temporary replacement https://t.co/A1zcmyx678"
1201,2022-09-07 18:50:41+00:00,cfc_fortunes,"The decision to sack Thomas Tuchel was made 2 games ago.

@siphillipssport"
1202,2022-09-07 18:50:31+00:00,amy_fitz_90,"If a decision was made to sack Tuchel two games ago then why:

- not do it after that game?
- still let Tuchel sign Auba?"
1203,2022-09-07 18:50:25+00:00,Haykinz,This Tuchel sack pain me make I no lie but we move.
1204,2022-09-07 18:50:14+00:00,cfc_nellz,"@siphillipssport The MF Cfcdaily block me after calling for Tuchel sack and he got it he later came here doing like he's pain for Tuchel being sack, plastic fan"
1205,2022-09-07 18:49:49+00:00,Seedia19589088,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL
@FabrizioRomano"
1206,2022-09-07 18:49:34+00:00,jordanpomeroy00,Chelsea sack Tuchel... but was it more likely than it seemed after a fractious relationship with new owner Todd Boehly? #CFC #Chelsea #Tuchel https://t.co/4cQ6C351F6
1207,2022-09-07 18:49:15+00:00,IsonguyoSamuel1,"@realsavanti @ManUtd @ChelseaFC Chelsea's owner is trying to keep the impression of Abrahimovich, I saw the sack of Tuchel very impulsive and stupid. Now the want to hire Brighton's coach who has little precedent to show he is qualified for that job. Chelsea is going down"
1208,2022-09-07 18:49:02+00:00,CFCprof,@ChelsPlug @CesarAzpi Probably told Todd to sack Tuchel
1209,2022-09-07 18:48:55+00:00,CFCKarby,"they made the decision to sack tuchel after southampton game? 

they gave him 5 games, what the fuck"
1210,2022-09-07 18:48:18+00:00,Timmydennyd,"Seeing Thomas Tuchel Sack News all over my TL breaks my heart Fr… he can never be replaced, he understands the club so well and will fix the errors if he was given enough time.."
1211,2022-09-07 18:48:05+00:00,emmysulesad,Good managers are scarce right now. Chelsea for no sack Tuchel. Na their cup of tea sha las las.
1212,2022-09-07 18:48:04+00:00,JP_Ifeanyi21,"@AbisolaOwoyomi @SassyMarriey @DebbyChelsea10 She was ranting last night, sack Tuchel  lmao. Funny lot"
1213,2022-09-07 18:47:37+00:00,bludfrr,@Anelka051 @SammieLoftus @ChelseaFC Tuchel won ull the UCL man stuck by ur side in ur darkest times and a little bump in the road and ull sack him lmao😂😂😂
1214,2022-09-07 18:47:37+00:00,chelseafp_c,"🗣Inter CEO Marotta:

“Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 

📲 @chelseafp_c #Tuchel #CFC https://t.co/yqzhXqcrZv"
1215,2022-09-07 18:47:27+00:00,RyanMcCabe01,@AndrewAFC89 If arsenal had any balls they’d sack Arteta and get Tuchel in.
1216,2022-09-07 18:46:16+00:00,CamJames_19,"@FUTZONEFIFA It makes no sense, why spend all that money on players that Tuchel wants just to sack him"
1217,2022-09-07 18:46:14+00:00,Oluwarshola,"@Letter_to_Jack If truly this among the reason for his sack, then he truly deserves it.

Man watched us play miserably with Lakaka, Havertz and Werner and opted to block Ronaldo transfer. Tuchel must be arrested locked away in Alagbon."
1218,2022-09-07 18:46:11+00:00,McLane505,Naaa as a @ChelseaFC I am incredibly disappointed in thiss. Thomas Tuchel deserves so much better omg!! This is so wrong ?!! How can you sack him at the start of a new season. This is disrespect. #TuchelOut #Tuchel
1219,2022-09-07 18:46:07+00:00,Boehly_blues,Own up if you're 'Tuchel out' before the sack
1220,2022-09-07 18:45:56+00:00,KhabibLUHR,"@fadiUTD Easily man
If I was in charge I'd sack Eth now and get Tuchel"
1221,2022-09-07 18:45:28+00:00,kmsigwa04,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 
“Škriniar is key player and we will do our best to keep him — it’s also up to the player whether he wants to sign new deal or not, we are optimistic”."
1222,2022-09-07 18:45:16+00:00,Jerican_,If this Tuchel sack go bring back Lukaku abeg we no want. Keep the fraud at inter mehn.
1223,2022-09-07 18:44:42+00:00,CFC_Havertz9,@fudgiefc @WrentAA I don't think those were the signings tuchel wanted there is no way bohely spent that much money to to sack him within 6 games
1224,2022-09-07 18:44:38+00:00,Omoluabi72,"@Blue_Footy Lots of opinions,suggestions and advice are flying around concerning Tuchel's sack,well,Boehly has taken a decision he felt was good for the club,he owns it and control it,whatever anyone says changes nothing,we are here to support Chelsea,lets do the supporting right."
1225,2022-09-07 18:44:27+00:00,CFCFeddie1,Pulisic keeping it real after Tuchel sack. https://t.co/QG36i09rmg https://t.co/w7RfZm2gF8
1226,2022-09-07 18:44:23+00:00,RealSlimPink,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL

“Škriniar is key player and we will do our best to keep him — it’s also up to the player whether he wants to sign new deal or not, we are optimistic”. https://t.co/AkCWCoYshd"
1227,2022-09-07 18:44:06+00:00,TheBlueDodger,"🚨 Decision was made 2 games ago. (To sack Thomas Tuchel)

#CFC

(@siphillipssport)"
1228,2022-09-07 18:44:01+00:00,dre_carter27,"I felt so sorry this man, Thomas tuchel, Chelsea football club why did you sack this fucking maestro genuis, when coaching our club, he got divorce and you still fucking sack him.... I'm in tears when i saw the news... I'll never forget you in my heart and thanks boss 😭😭😭😭😭 https://t.co/jVdjo84jtj"
1229,2022-09-07 18:43:15+00:00,NeversAlex,Klopp running our club to shit. Chelsea worst midfielder is better than the ones klopp is obsessed about at liverpool and yet still tuchel got sack and klopp still here starting Milner. Klopp and John has the same shit ambitions.
1230,2022-09-07 18:43:01+00:00,sparkybwoi,@JacksonChelse17 Chelsea wey don sack Tuchel
1231,2022-09-07 18:42:45+00:00,landon_milan,"Just watching the Chelsea highlights, Tuchel didn't deserve the sack"
1232,2022-09-07 18:42:42+00:00,Gerren_96,Todd Boehly bid 50 mil for a player that made a permanent transfer in the same window. You lot thought he wouldn’t sack Tuchel 😂
1233,2022-09-07 18:42:20+00:00,SirNewtonCA,"@cfbayern @Cristiano @BILD_Sport Lol 😂 😂. I mean for this quick sack I knew he had hurt boehly. Tuchel should have still gotten some time to fix things, he got his players. Man barely cooked in his reunion with auba 😭 boehly trying so hard to be abrahamovic man, no chill at all"
1234,2022-09-07 18:42:15+00:00,nalbas1982,Jamie Carragher confused by Todd Boehly’s decision to sack Chelsea boss Thomas Tuchel https://t.co/mye87MHYGs
1235,2022-09-07 18:42:00+00:00,FoxesNews,Shock Brendan Rodgers claim made after Chelsea sack Thomas Tuchel #LeicesterMercury #LCFC #Foxes #LeicesterCity https://t.co/7puCSTii1L
1236,2022-09-07 18:41:58+00:00,mr_laloco,@ChukwuemekaClan @CFCDaily I'm not even mad about the sack anymore. It was planned since Tuchel turned down Ronaldo.
1237,2022-09-07 18:41:50+00:00,KentPaul20,"Bye Bye TT!!! Chelsea sack Thomas Tuchel — it's not even 100 days into American ownership
Spent all that money, vetoed a move for CR7! 
https://t.co/MbKlVCsmM4"
1238,2022-09-07 18:41:24+00:00,badcfctakes,"Yeah if he just scored 20 goals from RWB, Tuchel would not have had these problems. It’s also a shocking decision from Pulisic to choose to sack Tuchel so early. https://t.co/0tVRVF8EnD"
1239,2022-09-07 18:40:44+00:00,HrishikeshDabir,@AtharvaVaze I feel Tuchel’s whole reign was great considering the embargo last year. CL campaign obviously. Hit a snag this year but no one expected the sack lol
1240,2022-09-07 18:40:34+00:00,cheIseainpidgin,"Todd Boehly sack Thomas Tuchel because hin want coachie wey go dey follow all of hin orders, person wey go do anything wey hin ask am to do.

Boehly feel say Tuchel no fit do am especially as hin first am come Chelsea.

~Telegraph 

#CIP https://t.co/414imDbSti"
1241,2022-09-07 18:40:32+00:00,naijabatman_,"I'm surprised Chelsea fans are over reacting to this Tuchel sack news.
Di Mateo also did same thing as him and he was sacked. so what's the big deal?"
1242,2022-09-07 18:40:22+00:00,Fanchants,Todd Boehly accidentally pressing the send email button to sack Tuchel https://t.co/zrHR5PS1Lb
1243,2022-09-07 18:39:49+00:00,CBloch29,"@bhavss14 His plan is to make Chelsea play exciting football like us, so he can get more americans to watch football and become Chelsea fans. He was just waiting for the right opportunity to sack Tuchel and he got it. Would’ve done the same if I was him."
1244,2022-09-07 18:39:14+00:00,OpebabsFootball,"Inter CEO : “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season”

“Škriniar is key player and we will do our best to keep him- it’s also up to the player whether he wants to sign new deal or not, we are optimistic”. @FabrizioRomano"
1245,2022-09-07 18:38:53+00:00,Kizzajohntv,"🚨 Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL

#CFC"
1246,2022-09-07 18:37:59+00:00,LetoDuke69,If they wanted that... Why they didn't sack Tuchel earlier... I don't understand... https://t.co/1bKlf6L3E1
1247,2022-09-07 18:37:52+00:00,MaximusTalksFB,I can see Tuchel 100% ending up at Galatasaray. If Galatasaray are serious they sack there manager right now and get Tuchel until the end of the season.
1248,2022-09-07 18:37:32+00:00,Alex_Berwick,"Surprising timing for Chelsea to sack Tuchel, having spent the summer shaping the squad at great expense, but when I’ve seen them they’ve seemed quite laboured for a while. Doing most of the right things, but making it look like a right bloody effort to do them."
1249,2022-09-07 18:37:12+00:00,olasport01,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL

(Via @FabrizioRomano)
 https://t.co/4PeKBvUZJl"
1250,2022-09-07 18:36:34+00:00,Nutbutlover,@RangersFC Sack gio bring in tuchel !
1251,2022-09-07 18:36:27+00:00,its_alvo,This mandem used Tuchel at the most difficult period of the club only to sack him for their preferred candidate https://t.co/TEAxwlQs0X
1252,2022-09-07 18:36:26+00:00,AtharvArnav1,Very Interesting shout but Juve should sack Allegri and sign Tuchel it will be an interesting project for the Italian Giants to have a Manager like him. #Tuchel #Tucheliban
1253,2022-09-07 18:36:02+00:00,TheBlueDodger,"🚨 Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL

#CFC

(@FabrizioRomano)"
1254,2022-09-07 18:35:51+00:00,judeswrId,"chelsea fans are so annoying.. since december its been “sack tuchel he’s finished” and then when they do, it’s “how could you do this to him”"
1255,2022-09-07 18:35:16+00:00,CFCGAFFER,"🚨Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 

#CFC

@FabrizioRomano"
1256,2022-09-07 18:35:14+00:00,StanleyLightt,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL

“Škriniar is key player and we will do our best to keep him — it’s also up to the player whether he wants to sign new deal or now, we are optimistic”. https://t.co/1FwQ7VbzdR"
1257,2022-09-07 18:35:05+00:00,_xhomeslice,@Barca_Morris @ESPNFC Can’t think of any available managers that’d do a better job than Tuchel tbh. Poor decision to sack him
1258,2022-09-07 18:34:48+00:00,Scarfac80017165,@julius_ababio @CFCPys @Matt_Law_DT So basically we are going back to that formation? Why sack tuchel than ??
1259,2022-09-07 18:34:47+00:00,ParadoX20934647,@LyesBouzidi10 Gets da sackk. Gonna appoint tuchel win another CL lose against southhampton and Leeds and sack him again.
1260,2022-09-07 18:34:34+00:00,ouggi,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” https://t.co/HP6txV5sKa"
1261,2022-09-07 18:34:11+00:00,KyLeo777,@Utd_Lad_ juventus will sack the manager and  thomas tuchel will come
1262,2022-09-07 18:34:11+00:00,CFC_benja193,@CFCmace @Chels_HQ it said Lukaku may have a possibility at succeeding at Chelsea next year following Tuchel's sack
1263,2022-09-07 18:33:33+00:00,ChelsTransfer,"#Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with #Chelsea at the end of season” (via @FabrizioRomano) #UCL"
1264,2022-09-07 18:33:18+00:00,FabrizioRomano,"Inter CEO Marotta: “Lukaku’s future to change after Tuchel sack? Too early, we’ll see with Chelsea at the end of season” 🔵 #UCL

“Škriniar is key player and we will do our best to keep him — it’s also up to the player whether he wants to sign new deal or not, we are optimistic”. https://t.co/5a1xipo35I"
1265,2022-09-07 18:33:17+00:00,_yshuaibu,Thia is actually true😂 the moment a manager losses his touch they sack him. But tuchel skills have been given more time i feel he still has more to offer https://t.co/6OQIdqiL9E
1266,2022-09-07 18:32:26+00:00,TheRealEtinosa,"@UnusualBobo Well said 
Tuchel has his own fault and same with the players too.
The sack pain me sha"
1267,2022-09-07 18:32:18+00:00,sodygotkeys,Same way dem sack Tuchel...you too u fit loose your job...make u no get a side hustle
1268,2022-09-07 18:32:17+00:00,Natritchie22,"Absolutely disgusting and shocking decision to sack #Tuchel @ChelseaFC he achieved so much and bought in great players but yet for some reason wasn't enough, SHOCKING"
1269,2022-09-07 18:32:16+00:00,habeeba_llah,@AjadiHussein I am just tired.. I have been bottling in my outburst since morning the Tuchel sack news had been trending.
1270,2022-09-07 18:31:25+00:00,CFCmike2,@__DavidLFC Thoughts on Tuchel sack?
1271,2022-09-07 18:31:23+00:00,vikki_lardo,"@cfbayern @BILD_Sport Todd didn’t Sack Tuchel cus of results …he sacked him cus he was an Abramovic signing and he want’s to get rid of everything linked with Abramovic just like he got rid of Marina,  Bruce Buck and Cech and then start everything over as his own club."
1272,2022-09-07 18:31:04+00:00,ConnorSACFC,So the ownership replaced a squad for the manager and because some of the players aren’t on good terms with that manager they back the squad that they just brought in for the manager and sack the manager? #ChelseaFC #Tuchel worst decision todate from Todd and Co
1273,2022-09-07 18:30:17+00:00,BOGERELIMON,"@the_kansascity @AnubhavKaushal_ @HKSaratov Yeah. Tuchel deserved the sack IMO. Now, let's see how truly good Pulisic is. Don't give me more excuses no matter what the new manager does."
1274,2022-09-07 18:30:00+00:00,YolaJ1997,"@teebabs4real @tyroneifreeman @brfootball But tuchel was doing his job, it’s such a rushed decision by Chelsea to sack him, anybody brought in rn who is a available, is a downgrade tbh 🤷🏾‍♂️"
1275,2022-09-07 18:29:43+00:00,AZIZUL9603,@AbsoluteChelsea @pasport New owner make statement not make sense for sure.. Talk the true you sack tuchel because he come from roman era.. You want buy new manager and success only under your name.. We know that agenda will come.. Because marina and Peter cech give big clue after both go.. Hahahahahaha
1276,2022-09-07 18:29:40+00:00,varratti1,We all know pulisic is behind Tuchel sack
1277,2022-09-07 18:29:13+00:00,JrAR21,I feel like this is the end of the road for me. Tuchel getting the sack is one decision too many from this club. I will be very surprised if I watch another Chelsea match.
1278,2022-09-07 18:28:51+00:00,Telegraph,"✍️""To sack any manager seven games into a season is ridiculous. To sack a manager of Thomas Tuchel’s class is crazy,"" writes @Carra23.

Read more ⬇️
https://t.co/VaDFx4ptGb https://t.co/e1WoeFamWF"
1279,2022-09-07 18:28:35+00:00,DineshRokaya15,"Why does this club always is in hurry to sack Managers ??!!
#Tuchel #ChelseaFC https://t.co/42NSC2jPbH"
1280,2022-09-07 18:28:29+00:00,tinnySZN,"Why will Todd boehly sack tuchel,, its too early"
1281,2022-09-07 18:28:26+00:00,Imokay10000,@CFCPys @Matt_Law_DT Pulisic told bohely to sack tuchel PYS...please do something😣
1282,2022-09-07 18:28:22+00:00,TheDanIbitoye,This Tuchel sack is like gang up...lol
1283,2022-09-07 18:28:20+00:00,Illo_King,"@CfcSheikh His Money his Club and very thing he need most be done according to his need. Fuck whatever someone have to say about his decision.

If anyone have to say it's too early to sack Thomas Tuchel, then ask yourselves... is the fans reaction against the team winning mentality early?"
1284,2022-09-07 18:28:03+00:00,kunayinaStephen,Another top club fit sack their manager hire our Tuchel o😭😭
1285,2022-09-07 18:27:33+00:00,djHammond15,Thomas Tuchel: Chelsea sack manager following Champions League defeat https://t.co/CA5IaVzVY7 https://t.co/gRb3YLjlNQ
1286,2022-09-07 18:26:58+00:00,SplitJones,"That rumour was also sack worthy so if it was Boehly push then 💀

Anyway Tuchel rejected CR7. https://t.co/CleJU1lp5g"
1287,2022-09-07 18:26:58+00:00,IAmBlueArmy,"@FrankKhalidUK If Tuchel would have lost the next three games in the UCL, the same people saying it’s a bad decision to sack him now, would be the same ones crying the club didn’t sack him sooner. 🤡"
1288,2022-09-07 18:26:56+00:00,_alphie__,"@_pkoa The sack came as a surprise to almost everybody. I didn't see it coming. Much more at this point in the season. But I think he(Tuchel) needed a break from football to deal with his mental health cos after breaking things off with his wife, he's not been in the right frame of mind"
1289,2022-09-07 18:26:40+00:00,EBNA1920,@QEBNA Se abr aj sunlm gyan deoa suru kreche ajkal chakri bakri na peye. Thomas Tuchel ke Chelsea sack korar por Brendon Rogers ke choose krte chleche. Sekhane Brendon ke olpo bistor gyan dicche coaching niye🤣🤣🤣🤣. মারাত্মক হাসি পেলো এটা দেখে 🤣🤣🤣
1290,2022-09-07 18:26:04+00:00,DailyPostNGR,"EPL: Tuchel ‘totally shocked’ by Chelsea sack, ‘begged Boehly for second chance’ https://t.co/EMmil0o0VJ"
1291,2022-09-07 18:24:56+00:00,Ayat_cfc,Thank you Tuchel as a true blue we and you we say thank 🙏🏾 and sorry for this shocking sack https://t.co/5BnLU9rtgB
1292,2022-09-07 18:24:55+00:00,YolaJ1997,"@paulaj_A1 @James_mad92 @SkySportsPL So why did u sack Tuchel, what world class manager is looking for a job now???"
1293,2022-09-07 18:24:48+00:00,allthingschels5,"@AdamJKrejci @mashedwizard @CFCPys @SkySportsNews Mourinho, Conte, Sarri, lampard and now tuchel. Either all these managers are toxic or it’s the players who have too much power and know that if they create a toxic environment the managers will get the sack."
1294,2022-09-07 18:24:47+00:00,FutbolCheIsea,@DeadlineDayLive You don’t be an idiot and sack Tuchel in the first place.
1295,2022-09-07 18:24:39+00:00,ChelseaTimeCFC,"Genuinely never felt so out of love with my club. Tuchel brought me so much closer, his passion, and overall love for the club pulled me in. And to sack him after a bad start with a fairly new team. Honestly hope this wasn’t a mistake. #Tuchel #CFC"
1296,2022-09-07 18:24:29+00:00,97olayinka_,"Na this Thomas Tuchel sack be the real ""dem never see me coming"""
1297,2022-09-07 18:23:39+00:00,AlastairMooney1,Typical behaviour of dumb Americans. Chelsea fans must be terrified for their club. Thomas Tuchel: Chelsea sack manager following Champions League defeat - https://t.co/h8V1AeNMSn
1298,2022-09-07 18:23:34+00:00,FEVER105FM,"@juventusfcen Sack Allegri and hire Tuchel or maybe Zidane, i know you can do that"
1299,2022-09-07 18:23:24+00:00,Alex_G_79,"He goes tonight.He can’t turn this around.If Chelsea can sack Tuchel,we sack Van Bronckhorst."
1300,2022-09-07 18:23:20+00:00,ChiNneomaChris,Tuchel’s sack just sealed the fall of the Roman Empire.
1301,2022-09-07 18:23:20+00:00,MyKanglatongbi,Chelsea sacks Thomas Tuchel after Zagreb Champions League loss https://t.co/Ez5TuNP9ML
1302,2022-09-07 18:23:18+00:00,ChelseafcOffic6,Tuchel’s Sack: Chelsea’s next manager target sends message to fans https://t.co/8pFj8UqgTe
1303,2022-09-07 18:23:09+00:00,VictorFargo,Nah the Tuchel sack is a shocker.
1304,2022-09-07 18:23:01+00:00,FashTolu,"@FrankKhalidUK I think Mr Khalid is just too emotional, there is nothing Heartbreaking about the sacking of Tuchel. We all know that Chelsea will sack a coach who is underperforming. It’s not a new thing."
1305,2022-09-07 18:22:41+00:00,Weiser1905,And then if the football didn’t start getting better and we wasn’t winning games we should and getting unnecessary losses then he should of been sacked it was to soon to sack him. I don’t agree with this decision it’s not fair on us fans. #CFC #Chelsea #ChelseaFC #Tuchel
1306,2022-09-07 18:21:48+00:00,kamil281067,We wasted 85m on not even a starter Sack klopp he can go join tuchel and he can take Milner with him bored of this shit https://t.co/mrolNaUU02
1307,2022-09-07 18:21:35+00:00,stuartabsolon,"Chelsea sack Thomas Tuchel, but will they come to regret it after big summer spend? https://t.co/CUOFItZHaa"
1308,2022-09-07 18:21:26+00:00,espaceddl,"Chelsea sack Thomas Tuchel, but will they come to regret it after big summer spend? https://t.co/FTEAdT1bO4"
1309,2022-09-07 18:21:08+00:00,CHIGO_KC,"Chelsea dey para to sack coach. Now tuchel is gone now
Who's gonna be nxt"
1310,2022-09-07 18:20:38+00:00,Cloakey_,FUCKING JOKE. Of course the fat faced impatient American owner who knows nothing about football has to sack the manager after giving him 300mil to sign the players he wants so he can win trophies. @todd_boehly mate go back to American. #Tuchel #in https://t.co/QSAOYkMcC7
1311,2022-09-07 18:20:27+00:00,official_osco,Werey..dem don sack Tuchel😂 https://t.co/VPAeDpfliX
1312,2022-09-07 18:20:18+00:00,Marcus_Horwood,Every single American clapping and cheering that Tuchel got the sack because y’all are bricked up for pulisic can disrespectful kick rocks. Man’s been shit for 2 years
1313,2022-09-07 18:20:16+00:00,southpressnews,Chelsea sack manager Thomas Tuchel https://t.co/xfWqsSlou1
1314,2022-09-07 18:20:12+00:00,Jon40886375,Chelsea used tuchel to sign aubameyang then sack him
1315,2022-09-07 18:20:03+00:00,Charles83821898,"Why on earth would you @todd_boehly  sack @TTuchelofficial ?
Honestly, this news ruined my entire day. We love you Tuchel."
1316,2022-09-07 18:19:39+00:00,SergoAnthony,"Chelsea sack Thomas Tuchel ❌

Sevilla sack Julen Lopetegui ❌

RB Leipzig sack Domenico Tedesco❌ https://t.co/JvYugdYkcW"
1317,2022-09-07 18:19:21+00:00,jimhealy25956,@natalie__xo In my opinion I would take Thomas Tuchel as our new boss if we sack Rodger’s. What a is ur opinion on this and anyone else.
1318,2022-09-07 18:18:01+00:00,Aceman_yb,@FrankKhalidUK I think I’ll take a break from watching our matches ..don’t know wtf is wrong ..why would they sack tuchel!!! 😒😒
1319,2022-09-07 18:17:55+00:00,Futbollover1996,Tuchel’s Sack: Chelsea’s next manager target sends message to fans https://t.co/NHj1B6Jvqp
1320,2022-09-07 18:17:14+00:00,_blackngrey_,chelsea bring aubameyang to work with tuchel but sack tuchel a week later😂
